frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp,expected_game_time,expected_period,expected_play_clock
2372,data/frames/game_6/frame_002372.jpg,15:00,1ST,19,FALSE,FALSE,FALSE,15:00,1ST,19,0,,45:30.8,15:00,1ST,19
2373,data/frames/game_6/frame_002373.jpg,15:00,1ST,18,FALSE,FALSE,FALSE,15:00,1ST,18,0,,45:30.8,15:00,1ST,18
2374,data/frames/game_6/frame_002374.jpg,15:00,1ST,18,FALSE,FALSE,FALSE,15:00,1ST,18,0,,45:30.8,15:00,1ST,18
2375,data/frames/game_6/frame_002375.jpg,15:00,1ST,17,FALSE,FALSE,FALSE,15:00,1ST,17,0,,45:30.8,15:00,1ST,17
2376,data/frames/game_6/frame_002376.jpg,15:00,1ST,17,FALSE,FALSE,FALSE,15:00,1ST,17,0,,45:30.8,15:00,1ST,17
2377,data/frames/game_6/frame_002377.jpg,15:00,1ST,16,FALSE,FALSE,FALSE,15:00,1ST,16,0,,45:30.8,15:00,1ST,16
2378,data/frames/game_6/frame_002378.jpg,15:00,1ST,16,FALSE,FALSE,FALSE,15:00,1ST,16,0,,45:30.8,15:00,1ST,16
2379,data/frames/game_6/frame_002379.jpg,15:00,1ST,15,FALSE,FALSE,FALSE,15:00,1ST,15,0,,45:30.8,15:00,1ST,15
2380,data/frames/game_6/frame_002380.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2381,data/frames/game_6/frame_002381.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2382,data/frames/game_6/frame_002382.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2383,data/frames/game_6/frame_002383.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2384,data/frames/game_6/frame_002384.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2385,data/frames/game_6/frame_002385.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2386,data/frames/game_6/frame_002386.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2387,data/frames/game_6/frame_002387.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2388,data/frames/game_6/frame_002388.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2389,data/frames/game_6/frame_002389.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2390,data/frames/game_6/frame_002390.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2391,data/frames/game_6/frame_002391.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2392,data/frames/game_6/frame_002392.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2393,data/frames/game_6/frame_002393.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2394,data/frames/game_6/frame_002394.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2395,data/frames/game_6/frame_002395.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2396,data/frames/game_6/frame_002396.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2397,data/frames/game_6/frame_002397.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2398,data/frames/game_6/frame_002398.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2399,data/frames/game_6/frame_002399.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2400,data/frames/game_6/frame_002400.jpg,15:00,1ST,39,FALSE,FALSE,FALSE,15:00,1ST,39,0,,45:30.8,15:00,1ST,39
2401,data/frames/game_6/frame_002401.jpg,15:00,1ST,39,FALSE,FALSE,FALSE,15:00,1ST,39,0,,45:30.8,15:00,1ST,39
2402,data/frames/game_6/frame_002402.jpg,15:00,1ST,39,FALSE,FALSE,FALSE,15:00,1ST,39,0,,45:30.8,15:00,1ST,39
2403,data/frames/game_6/frame_002403.jpg,15:00,1ST,39,FALSE,FALSE,FALSE,15:00,1ST,39,0,,45:30.8,15:00,1ST,39
2404,data/frames/game_6/frame_002404.jpg,15:00,1ST,37,FALSE,FALSE,FALSE,15:00,1ST,37,0,,45:30.8,15:00,1ST,37
2405,data/frames/game_6/frame_002405.jpg,15:00,1ST,37,FALSE,FALSE,FALSE,15:00,1ST,37,0,,45:30.8,15:00,1ST,37
2406,data/frames/game_6/frame_002406.jpg,15:00,1ST,36,FALSE,FALSE,FALSE,15:00,1ST,36,0,,45:30.8,15:00,1ST,36
2407,data/frames/game_6/frame_002407.jpg,15:00,1ST,36,FALSE,FALSE,FALSE,15:00,1ST,36,0,,45:30.8,15:00,1ST,36
2408,data/frames/game_6/frame_002408.jpg,15:00,1ST,35,FALSE,FALSE,FALSE,15:00,1ST,35,0,,45:30.8,15:00,1ST,35
2409,data/frames/game_6/frame_002409.jpg,15:00,1ST,35,FALSE,FALSE,FALSE,15:00,1ST,35,0,,45:30.8,15:00,1ST,35
2410,data/frames/game_6/frame_002410.jpg,15:00,1ST,34,FALSE,FALSE,TRUE,15:00,1ST,,0.8,countdown_interpolation,45:30.8,15:00,1ST,34
2411,data/frames/game_6/frame_002411.jpg,15:00,1ST,34,FALSE,FALSE,FALSE,15:00,1ST,34,0,,45:30.8,15:00,1ST,34
2412,data/frames/game_6/frame_002412.jpg,15:00,1ST,33,FALSE,FALSE,FALSE,15:00,1ST,33,0,,45:30.8,15:00,1ST,33
2413,data/frames/game_6/frame_002413.jpg,15:00,1ST,33,FALSE,FALSE,FALSE,15:00,1ST,33,0,,45:30.8,15:00,1ST,33
2414,data/frames/game_6/frame_002414.jpg,15:00,1ST,32,FALSE,FALSE,FALSE,15:00,1ST,32,0,,45:30.8,15:00,1ST,32
2415,data/frames/game_6/frame_002415.jpg,15:00,1ST,32,FALSE,FALSE,FALSE,15:00,1ST,32,0,,45:30.8,15:00,1ST,32
2416,data/frames/game_6/frame_002416.jpg,15:00,1ST,31,FALSE,FALSE,FALSE,15:00,1ST,31,0,,45:30.8,15:00,1ST,31
2417,data/frames/game_6/frame_002417.jpg,15:00,1ST,31,FALSE,FALSE,FALSE,15:00,1ST,31,0,,45:30.8,15:00,1ST,31
2418,data/frames/game_6/frame_002418.jpg,15:00,1ST,30,FALSE,FALSE,FALSE,15:00,1ST,30,0,,45:30.8,15:00,1ST,30
2419,data/frames/game_6/frame_002419.jpg,15:00,1ST,30,FALSE,FALSE,FALSE,15:00,1ST,30,0,,45:30.8,15:00,1ST,30
2420,data/frames/game_6/frame_002420.jpg,15:00,1ST,29,FALSE,FALSE,FALSE,15:00,1ST,29,0,,45:30.8,15:00,1ST,29
2421,data/frames/game_6/frame_002421.jpg,15:00,1ST,29,FALSE,FALSE,FALSE,15:00,1ST,29,0,,45:30.8,15:00,1ST,29
2422,data/frames/game_6/frame_002422.jpg,15:00,1ST,28,FALSE,FALSE,FALSE,15:00,1ST,28,0,,45:30.8,15:00,1ST,28
2423,data/frames/game_6/frame_002423.jpg,15:00,1ST,28,FALSE,FALSE,FALSE,15:00,1ST,28,0,,45:30.8,15:00,1ST,28
2424,data/frames/game_6/frame_002424.jpg,15:00,1ST,27,FALSE,FALSE,FALSE,15:00,1ST,27,0,,45:30.8,15:00,1ST,27
2425,data/frames/game_6/frame_002425.jpg,15:00,1ST,27,FALSE,FALSE,FALSE,15:00,1ST,27,0,,45:30.8,15:00,1ST,27
2426,data/frames/game_6/frame_002426.jpg,15:00,1ST,26,FALSE,FALSE,FALSE,15:00,1ST,26,0,,45:30.8,15:00,1ST,26
2427,data/frames/game_6/frame_002427.jpg,15:00,1ST,26,FALSE,FALSE,FALSE,15:00,1ST,26,0,,45:30.8,15:00,1ST,26
2428,data/frames/game_6/frame_002428.jpg,15:00,1ST,26,FALSE,FALSE,FALSE,15:00,1ST,26,0,,45:30.8,15:00,1ST,26
2429,data/frames/game_6/frame_002429.jpg,15:00,1ST,25,FALSE,FALSE,FALSE,15:00,1ST,25,0,,45:30.8,15:00,1ST,25
2430,data/frames/game_6/frame_002430.jpg,15:00,1ST,24,FALSE,FALSE,FALSE,15:00,1ST,24,0,,45:30.8,15:00,1ST,24
2431,data/frames/game_6/frame_002431.jpg,15:00,1ST,24,FALSE,FALSE,FALSE,15:00,1ST,24,0,,45:30.8,15:00,1ST,24
2432,data/frames/game_6/frame_002432.jpg,15:00,1ST,23,FALSE,FALSE,FALSE,15:00,1ST,23,0,,45:30.8,15:00,1ST,23
2433,data/frames/game_6/frame_002433.jpg,15:00,1ST,23,FALSE,FALSE,FALSE,15:00,1ST,23,0,,45:30.8,15:00,1ST,23
2434,data/frames/game_6/frame_002434.jpg,15:00,1ST,22,FALSE,FALSE,FALSE,15:00,1ST,22,0,,45:30.8,15:00,1ST,22
2435,data/frames/game_6/frame_002435.jpg,15:00,1ST,22,FALSE,FALSE,FALSE,15:00,1ST,22,0,,45:30.8,15:00,1ST,22
2436,data/frames/game_6/frame_002436.jpg,15:00,1ST,21,FALSE,FALSE,FALSE,15:00,1ST,21,0,,45:30.8,15:00,1ST,21
2437,data/frames/game_6/frame_002437.jpg,15:00,1ST,21,FALSE,FALSE,FALSE,15:00,1ST,21,0,,45:30.8,15:00,1ST,21
2438,data/frames/game_6/frame_002438.jpg,15:00,1ST,20,FALSE,FALSE,FALSE,15:00,1ST,20,0,,45:30.8,15:00,1ST,20
2439,data/frames/game_6/frame_002439.jpg,15:00,1ST,20,FALSE,FALSE,FALSE,15:00,1ST,20,0,,45:30.8,15:00,1ST,20
2440,data/frames/game_6/frame_002440.jpg,15:00,1ST,19,FALSE,FALSE,FALSE,15:00,1ST,19,0,,45:30.8,15:00,1ST,19
2441,data/frames/game_6/frame_002441.jpg,15:00,1ST,19,FALSE,FALSE,FALSE,15:00,1ST,19,0,,45:30.8,15:00,1ST,19
2442,data/frames/game_6/frame_002442.jpg,15:00,1ST,18,FALSE,FALSE,FALSE,15:00,1ST,18,0,,45:30.8,15:00,1ST,18
2443,data/frames/game_6/frame_002443.jpg,15:00,1ST,18,FALSE,FALSE,FALSE,15:00,1ST,18,0,,45:30.8,15:00,1ST,18
2444,data/frames/game_6/frame_002444.jpg,15:00,1ST,17,FALSE,FALSE,FALSE,15:00,1ST,17,0,,45:30.8,15:00,1ST,17
2445,data/frames/game_6/frame_002445.jpg,15:00,1ST,17,FALSE,FALSE,FALSE,15:00,1ST,17,0,,45:30.8,15:00,1ST,17
2446,data/frames/game_6/frame_002446.jpg,15:00,1ST,16,FALSE,FALSE,FALSE,15:00,1ST,16,0,,45:30.8,15:00,1ST,16
2447,data/frames/game_6/frame_002447.jpg,15:00,1ST,16,FALSE,FALSE,FALSE,15:00,1ST,16,0,,45:30.8,15:00,1ST,16
2448,data/frames/game_6/frame_002448.jpg,15:00,1ST,15,FALSE,FALSE,FALSE,15:00,1ST,15,0,,45:30.8,15:00,1ST,15
2449,data/frames/game_6/frame_002449.jpg,15:00,1ST,15,FALSE,FALSE,FALSE,15:00,1ST,15,0,,45:30.8,15:00,1ST,15
2450,data/frames/game_6/frame_002450.jpg,15:00,1ST,14,FALSE,FALSE,FALSE,15:00,1ST,14,0,,45:30.8,15:00,1ST,14
2451,data/frames/game_6/frame_002451.jpg,15:00,1ST,14,FALSE,FALSE,FALSE,15:00,1ST,14,0,,45:30.8,15:00,1ST,14
2452,data/frames/game_6/frame_002452.jpg,15:00,1ST,13,FALSE,FALSE,FALSE,15:00,1ST,13,0,,45:30.8,15:00,1ST,13
2453,data/frames/game_6/frame_002453.jpg,15:00,1ST,13,FALSE,FALSE,FALSE,15:00,1ST,13,0,,45:30.8,15:00,1ST,13
2454,data/frames/game_6/frame_002454.jpg,15:00,1ST,12,FALSE,FALSE,FALSE,15:00,1ST,12,0,,45:30.8,15:00,1ST,12
2455,data/frames/game_6/frame_002455.jpg,15:00,1ST,12,FALSE,FALSE,FALSE,15:00,1ST,12,0,,45:30.8,15:00,1ST,12
2456,data/frames/game_6/frame_002456.jpg,15:00,1ST,11,FALSE,FALSE,FALSE,15:00,1ST,11,0,,45:30.8,15:00,1ST,11
2457,data/frames/game_6/frame_002457.jpg,15:00,1ST,11,FALSE,FALSE,FALSE,15:00,1ST,11,0,,45:30.8,15:00,1ST,11
2458,data/frames/game_6/frame_002458.jpg,15:00,1ST,10,FALSE,FALSE,FALSE,15:00,1ST,10,0,,45:30.8,15:00,1ST,10
2459,data/frames/game_6/frame_002459.jpg,15:00,1ST,10,FALSE,FALSE,FALSE,15:00,1ST,10,0,,45:30.8,15:00,1ST,10
2460,data/frames/game_6/frame_002460.jpg,15:00,1ST,9,FALSE,FALSE,FALSE,15:00,1ST,9,0,,45:30.8,15:00,1ST,9
2461,data/frames/game_6/frame_002461.jpg,15:00,1ST,9,FALSE,FALSE,FALSE,15:00,1ST,9,0,,45:30.8,15:00,1ST,9
2462,data/frames/game_6/frame_002462.jpg,15:00,1ST,8,FALSE,FALSE,FALSE,15:00,1ST,8,0,,45:30.8,15:00,1ST,8
2463,data/frames/game_6/frame_002463.jpg,15:00,1ST,8,FALSE,FALSE,FALSE,15:00,1ST,8,0,,45:30.8,15:00,1ST,8
2464,data/frames/game_6/frame_002464.jpg,15:00,1ST,7,FALSE,FALSE,FALSE,15:00,1ST,7,0,,45:30.8,15:00,1ST,7
2465,data/frames/game_6/frame_002465.jpg,15:00,1ST,7,FALSE,FALSE,FALSE,15:00,1ST,7,0,,45:30.8,15:00,1ST,7
2466,data/frames/game_6/frame_002466.jpg,15:00,1ST,6,FALSE,FALSE,FALSE,15:00,1ST,6,0,,45:30.8,15:00,1ST,6
2467,data/frames/game_6/frame_002467.jpg,15:00,1ST,6,FALSE,FALSE,FALSE,15:00,1ST,6,0,,45:30.8,15:00,1ST,6
2468,data/frames/game_6/frame_002468.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2469,data/frames/game_6/frame_002469.jpg,15:00,1ST,40,FALSE,FALSE,FALSE,15:00,1ST,40,0,,45:30.8,15:00,1ST,40
2470,data/frames/game_6/frame_002470.jpg,14:59,1ST,40,FALSE,FALSE,FALSE,14:59,1ST,40,0,,45:30.8,14:59,1ST,40
2471,data/frames/game_6/frame_002471.jpg,14:59,1ST,40,FALSE,FALSE,FALSE,14:59,1ST,40,0,,45:30.8,14:59,1ST,40
2472,data/frames/game_6/frame_002472.jpg,14:58,1ST,40,FALSE,FALSE,FALSE,14:58,1ST,40,0,,45:30.8,14:58,1ST,40
2473,data/frames/game_6/frame_002473.jpg,14:58,1ST,40,FALSE,FALSE,FALSE,14:58,1ST,40,0,,45:30.8,14:58,1ST,40
2474,data/frames/game_6/frame_002474.jpg,14:57,1ST,40,FALSE,FALSE,FALSE,14:57,1ST,40,0,,45:30.8,14:57,1ST,40
2475,data/frames/game_6/frame_002475.jpg,14:57,1ST,40,FALSE,FALSE,FALSE,14:57,1ST,40,0,,45:30.8,14:57,1ST,40
2476,data/frames/game_6/frame_002476.jpg,14:56,1ST,40,FALSE,FALSE,FALSE,14:56,1ST,40,0,,45:30.8,14:56,1ST,40
2477,data/frames/game_6/frame_002477.jpg,14:56,1ST,40,FALSE,FALSE,FALSE,14:56,1ST,40,0,,45:30.8,14:56,1ST,40
2478,data/frames/game_6/frame_002478.jpg,14:55,1ST,40,FALSE,FALSE,FALSE,14:55,1ST,40,0,,45:30.8,14:55,1ST,40
2479,data/frames/game_6/frame_002479.jpg,14:55,1ST,40,FALSE,FALSE,FALSE,14:55,1ST,40,0,,45:30.8,14:55,1ST,40
2480,data/frames/game_6/frame_002480.jpg,14:54,1ST,40,FALSE,FALSE,FALSE,14:54,1ST,40,0,,45:30.8,14:54,1ST,40
2481,data/frames/game_6/frame_002481.jpg,14:54,1ST,40,FALSE,FALSE,FALSE,14:54,1ST,40,0,,45:30.8,14:54,1ST,40
2482,data/frames/game_6/frame_002482.jpg,14:53,1ST,40,FALSE,FALSE,FALSE,14:53,1ST,40,0,,45:30.8,14:53,1ST,40
2483,data/frames/game_6/frame_002483.jpg,14:53,1ST,40,FALSE,FALSE,FALSE,14:53,1ST,40,0,,45:30.8,14:53,1ST,40
2484,data/frames/game_6/frame_002484.jpg,14:52,1ST,40,FALSE,FALSE,FALSE,14:52,1ST,40,0,,45:30.8,14:52,1ST,40
2485,data/frames/game_6/frame_002485.jpg,14:52,1ST,40,FALSE,FALSE,FALSE,14:52,1ST,40,0,,45:30.8,14:52,1ST,40
2486,data/frames/game_6/frame_002486.jpg,14:51,1ST,38,FALSE,FALSE,FALSE,14:51,1ST,38,0,,45:30.8,14:51,1ST,38
2487,data/frames/game_6/frame_002487.jpg,14:51,1ST,38,FALSE,FALSE,FALSE,14:51,1ST,38,0,,45:30.8,14:51,1ST,38
2488,data/frames/game_6/frame_002488.jpg,14:50,1ST,37,FALSE,FALSE,FALSE,14:50,1ST,37,0,,45:30.8,14:50,1ST,37
2489,data/frames/game_6/frame_002489.jpg,14:50,1ST,37,FALSE,FALSE,FALSE,14:50,1ST,37,0,,45:30.8,14:50,1ST,37
2490,data/frames/game_6/frame_002490.jpg,14:49,1ST,36,FALSE,FALSE,FALSE,14:49,1ST,36,0,,45:30.8,14:49,1ST,36
2491,data/frames/game_6/frame_002491.jpg,14:49,1ST,36,FALSE,FALSE,FALSE,14:49,1ST,36,0,,45:30.8,14:49,1ST,36
2492,data/frames/game_6/frame_002492.jpg,14:48,1ST,36,FALSE,FALSE,FALSE,14:48,1ST,36,0,,45:30.8,14:48,1ST,36
2493,data/frames/game_6/frame_002493.jpg,14:48,1ST,35,FALSE,FALSE,FALSE,14:48,1ST,35,0,,45:30.8,14:48,1ST,35
2494,data/frames/game_6/frame_002494.jpg,14:47,1ST,34,FALSE,FALSE,FALSE,14:47,1ST,34,0,,45:30.8,14:47,1ST,34
2495,data/frames/game_6/frame_002495.jpg,14:47,1ST,34,FALSE,FALSE,FALSE,14:47,1ST,34,0,,45:30.8,14:47,1ST,34
2496,data/frames/game_6/frame_002496.jpg,14:46,1ST,33,FALSE,FALSE,FALSE,14:46,1ST,33,0,,45:30.8,14:46,1ST,33
2497,data/frames/game_6/frame_002497.jpg,14:46,1ST,33,FALSE,FALSE,FALSE,14:46,1ST,33,0,,45:30.8,14:46,1ST,33
2498,data/frames/game_6/frame_002498.jpg,14:45,1ST,32,FALSE,FALSE,FALSE,14:45,1ST,32,0,,45:30.8,14:45,1ST,32
2499,data/frames/game_6/frame_002499.jpg,14:45,1ST,32,FALSE,FALSE,FALSE,14:45,1ST,32,0,,45:30.8,14:45,1ST,32
2500,data/frames/game_6/frame_002500.jpg,14:44,1ST,31,FALSE,FALSE,FALSE,14:44,1ST,31,0,,45:30.8,14:44,1ST,31
2501,data/frames/game_6/frame_002501.jpg,14:44,1ST,31,FALSE,FALSE,FALSE,14:44,1ST,31,0,,45:30.8,14:44,1ST,31
2502,data/frames/game_6/frame_002502.jpg,14:43,1ST,30,FALSE,FALSE,FALSE,14:43,1ST,30,0,,45:30.8,14:43,1ST,30
2503,data/frames/game_6/frame_002503.jpg,14:43,1ST,30,FALSE,FALSE,FALSE,14:43,1ST,30,0,,45:30.8,14:43,1ST,30
2504,data/frames/game_6/frame_002504.jpg,14:42,1ST,29,FALSE,FALSE,FALSE,14:42,1ST,29,0,,45:30.8,14:42,1ST,29
2505,data/frames/game_6/frame_002505.jpg,14:42,1ST,29,FALSE,FALSE,FALSE,14:42,1ST,29,0,,45:30.8,14:42,1ST,29
2506,data/frames/game_6/frame_002506.jpg,14:41,1ST,28,FALSE,FALSE,FALSE,14:41,1ST,28,0,,45:30.8,14:41,1ST,28
2507,data/frames/game_6/frame_002507.jpg,14:41,1ST,28,FALSE,FALSE,FALSE,14:41,1ST,28,0,,45:30.8,14:41,1ST,28
2508,data/frames/game_6/frame_002508.jpg,14:40,1ST,27,FALSE,FALSE,FALSE,14:40,1ST,27,0,,45:30.8,14:40,1ST,27
2509,data/frames/game_6/frame_002509.jpg,14:40,1ST,27,FALSE,FALSE,FALSE,14:40,1ST,27,0,,45:30.8,14:40,1ST,27
2510,data/frames/game_6/frame_002510.jpg,14:39,1ST,40,FALSE,FALSE,FALSE,14:39,1ST,40,0,,45:30.8,14:39,1ST,40
2511,data/frames/game_6/frame_002511.jpg,14:39,1ST,40,FALSE,FALSE,FALSE,14:39,1ST,40,0,,45:30.8,14:39,1ST,40
2512,data/frames/game_6/frame_002512.jpg,14:38,1ST,40,FALSE,FALSE,FALSE,14:38,1ST,40,0,,45:30.8,14:38,1ST,40
2513,data/frames/game_6/frame_002513.jpg,14:38,1ST,40,FALSE,FALSE,FALSE,14:38,1ST,40,0,,45:30.8,14:38,1ST,40
2514,data/frames/game_6/frame_002514.jpg,14:37,1ST,40,FALSE,FALSE,FALSE,14:37,1ST,40,0,,45:30.8,14:37,1ST,40
2515,data/frames/game_6/frame_002515.jpg,14:37,1ST,40,FALSE,FALSE,FALSE,14:37,1ST,40,0,,45:30.8,14:37,1ST,40
2516,data/frames/game_6/frame_002516.jpg,14:36,1ST,40,FALSE,FALSE,FALSE,14:36,1ST,40,0,,45:30.8,14:36,1ST,40
2517,data/frames/game_6/frame_002517.jpg,14:36,1ST,40,FALSE,FALSE,FALSE,14:36,1ST,40,0,,45:30.8,14:36,1ST,40
2518,data/frames/game_6/frame_002518.jpg,14:35,1ST,40,FALSE,FALSE,FALSE,14:35,1ST,40,0,,45:30.8,14:35,1ST,40
2519,data/frames/game_6/frame_002519.jpg,14:35,1ST,40,FALSE,FALSE,FALSE,14:35,1ST,40,0,,45:30.8,14:35,1ST,40
2520,data/frames/game_6/frame_002520.jpg,14:35,1ST,40,FALSE,FALSE,FALSE,14:35,1ST,40,0,,45:30.8,14:35,1ST,40
2521,data/frames/game_6/frame_002521.jpg,14:34,1ST,40,FALSE,FALSE,FALSE,14:34,1ST,40,0,,45:30.8,14:34,1ST,40
2522,data/frames/game_6/frame_002522.jpg,14:33,1ST,40,FALSE,FALSE,FALSE,14:33,1ST,40,0,,45:30.8,14:33,1ST,40
2523,data/frames/game_6/frame_002523.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2524,data/frames/game_6/frame_002524.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2525,data/frames/game_6/frame_002525.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2526,data/frames/game_6/frame_002526.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2527,data/frames/game_6/frame_002527.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2528,data/frames/game_6/frame_002528.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2529,data/frames/game_6/frame_002529.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2530,data/frames/game_6/frame_002530.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2531,data/frames/game_6/frame_002531.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2532,data/frames/game_6/frame_002532.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2533,data/frames/game_6/frame_002533.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2534,data/frames/game_6/frame_002534.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2535,data/frames/game_6/frame_002535.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2536,data/frames/game_6/frame_002536.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2537,data/frames/game_6/frame_002537.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2538,data/frames/game_6/frame_002538.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2539,data/frames/game_6/frame_002539.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2540,data/frames/game_6/frame_002540.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2541,data/frames/game_6/frame_002541.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2542,data/frames/game_6/frame_002542.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2543,data/frames/game_6/frame_002543.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2544,data/frames/game_6/frame_002544.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2545,data/frames/game_6/frame_002545.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2546,data/frames/game_6/frame_002546.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2547,data/frames/game_6/frame_002547.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2548,data/frames/game_6/frame_002548.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2549,data/frames/game_6/frame_002549.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2550,data/frames/game_6/frame_002550.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2551,data/frames/game_6/frame_002551.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2552,data/frames/game_6/frame_002552.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
2553,data/frames/game_6/frame_002553.jpg,14:33,1ST,25,FALSE,FALSE,FALSE,14:33,1ST,25,0,,45:30.8,14:33,1ST,25
